date_time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,precip_accum_since_local_midnight_set_1,wind_direction_set_1,wind_speed_set_1,pressure_set_1d,sea_level_pressure_set_1d,wet_bulb_temp_set_1d,wind_cardinal_direction_set_1d,wind_chill_set_1d,dew_point_temperature_set_1d,heat_index_set_1d
2024-03-16 04:15,29.93,32.0,90.0,0.0,,0.0,982.82,1015.04,31.01,,,29.35,
2024-03-16 04:30,29.92,32.0,91.0,0.0,,0.0,982.49,1014.7,31.12,,,29.64,
2024-03-16 04:45,29.91,33.0,89.0,0.0,228.0,0.87,982.16,1014.3,31.87,SW,,30.07,
2024-03-16 05:00,29.91,33.0,87.0,0.0,,0.0,982.16,1014.3,31.66,,,29.5,
2024-03-16 05:16,29.91,33.0,86.0,0.0,,0.0,982.16,1014.3,31.55,,,29.21,
2024-03-16 05:30,29.9,33.0,86.0,0.0,,0.0,981.83,1013.96,31.55,,,29.21,
2024-03-16 05:45,29.9,34.0,85.0,0.0,203.0,0.87,981.83,1013.89,32.41,SSW,,29.91,
2024-03-16 06:01,29.89,35.0,83.0,0.0,200.0,1.74,981.5,1013.49,33.13,SSW,,30.29,
2024-03-16 06:15,29.89,35.0,81.0,0.0,190.0,2.61,981.5,1013.49,32.92,S,,29.7,
2024-03-16 06:30,29.89,36.0,80.0,0.0,211.0,3.48,981.5,1013.42,33.75,SSW,,30.36,
2024-03-16 06:45,29.9,36.0,79.0,0.0,192.0,3.48,981.83,1013.76,33.62,SSW,,30.04,
2024-03-16 07:00,29.89,37.0,78.0,0.0,210.0,3.48,981.5,1013.36,34.45,SSW,,30.7,
2024-03-16 07:15,29.89,37.0,79.0,0.0,198.0,4.34,981.5,1013.36,34.56,SSW,,31.01,
2024-03-16 07:30,29.88,37.0,81.0,0.0,254.0,3.48,981.17,1013.02,34.81,WSW,,31.64,
2024-03-16 07:46,29.88,38.0,82.0,0.0,213.0,4.34,981.17,1012.96,35.87,SSW,,32.94,
2024-03-16 08:00,29.87,38.0,83.0,0.0,234.0,3.48,980.85,1012.62,36.0,SW,,33.24,
2024-03-16 08:15,29.87,38.0,84.0,0.0,186.0,4.34,980.85,1012.62,36.12,S,,33.53,
2024-03-16 08:30,29.87,39.0,84.0,0.0,182.0,4.34,980.85,1012.55,37.08,S,,34.52,
2024-03-16 08:45,29.86,39.0,84.0,0.0,171.0,4.34,980.52,1012.21,37.08,S,,34.52,
2024-03-16 09:00,29.85,40.0,84.0,0.0,187.0,4.34,980.19,1011.81,38.03,S,,35.49,
2024-03-16 09:15,29.85,41.0,83.0,0.0,288.0,5.21,980.19,1011.75,38.86,WNW,36.95,36.18,
2024-03-16 09:30,29.85,42.0,82.0,0.0,271.0,5.21,980.19,1011.68,39.67,W,38.14,36.84,
2024-03-16 09:45,29.84,43.0,81.0,0.0,232.0,5.21,979.86,1011.28,40.48,SW,39.33,37.51,
2024-03-16 10:00,29.84,45.0,79.0,0.0,178.0,6.95,979.86,1011.15,42.08,S,40.68,38.8,
2024-03-16 10:15,29.82,46.0,78.0,0.0,221.0,6.95,979.2,1010.41,42.85,SW,,39.45,
2024-03-16 10:30,29.81,48.0,76.0,0.0,221.0,7.82,978.88,1009.95,44.42,SW,,40.71,
2024-03-16 10:45,29.8,49.0,75.0,0.0,182.0,6.95,978.55,1009.55,45.18,S,,41.34,
2024-03-16 11:00,29.8,50.0,72.0,0.0,252.0,7.82,978.55,1009.49,45.61,WSW,,41.23,
2024-03-16 11:15,29.79,51.0,71.0,0.0,273.0,9.56,978.22,1009.09,46.36,W,,41.83,
2024-03-16 11:30,29.78,52.0,66.0,0.0,220.0,11.3,977.89,1008.69,46.4,SW,,40.89,
2024-03-16 11:46,29.77,52.0,67.0,0.0,246.0,12.17,977.56,1008.35,46.56,WSW,,41.27,
2024-03-16 12:00,29.76,53.0,65.0,0.0,281.0,10.43,977.23,1007.95,47.1,W,,41.45,
2024-03-16 12:15,29.75,54.0,68.0,0.0,264.0,10.43,976.91,1007.55,48.54,W,,43.57,
2024-03-16 12:31,29.74,55.0,65.0,0.0,290.0,10.43,976.58,1007.15,48.87,WNW,,43.34,
2024-03-16 12:45,29.73,56.0,61.0,0.0,184.0,9.56,976.25,1006.75,48.99,S,,42.62,
2024-03-16 13:00,29.73,56.0,58.0,0.0,212.0,10.43,976.25,1006.75,48.4,SSW,,41.31,
2024-03-16 13:15,29.71,57.0,60.0,0.0,205.0,10.43,975.59,1006.01,49.66,SSW,,43.14,
2024-03-16 13:30,29.7,57.0,60.0,0.0,224.0,11.3,975.26,1005.68,49.66,SW,,43.14,
2024-03-16 13:45,29.7,58.0,59.0,0.0,264.0,12.17,975.26,1005.62,50.32,W,,43.65,
2024-03-16 14:00,29.69,58.0,58.0,0.0,208.0,12.17,974.94,1005.28,50.11,SSW,,43.2,
2024-03-16 14:16,29.69,60.0,59.0,0.0,202.0,10.43,974.94,1005.16,52.03,SSW,,45.52,
2024-03-16 14:30,29.67,60.0,58.0,0.0,261.0,12.17,974.28,1004.48,51.84,W,,45.07,
2024-03-16 14:45,29.66,60.0,57.0,0.0,263.0,11.3,973.95,1004.14,51.62,W,,44.62,
2024-03-16 15:00,29.65,60.0,58.0,0.0,215.0,13.03,973.62,1003.81,51.82,SW,,45.07,
2024-03-16 15:15,29.65,59.0,59.0,0.0,284.0,12.17,973.62,1003.86,51.17,WNW,,44.58,
2024-03-16 15:30,29.64,59.0,56.0,0.0,231.0,12.17,973.29,1003.53,50.56,SW,,43.21,
2024-03-16 15:45,29.63,59.0,56.0,0.0,298.0,10.43,972.97,1003.19,50.54,WNW,,43.21,
2024-03-16 16:00,29.63,59.0,56.0,0.0,273.0,11.3,972.97,1003.19,50.54,W,,43.21,
2024-03-16 16:15,29.62,59.0,55.0,0.0,286.0,10.43,972.64,1002.85,50.34,WNW,,42.73,
2024-03-16 16:30,29.62,59.0,56.0,0.0,252.0,12.17,972.64,1002.85,50.54,WSW,,43.21,
2024-03-16 16:45,29.62,58.0,61.0,0.0,255.0,8.69,972.64,1002.91,50.72,WSW,,44.51,
2024-03-16 17:00,29.61,58.0,56.0,0.0,242.0,7.82,972.31,1002.57,49.69,WSW,,42.26,
2024-03-16 17:15,29.6,59.0,56.0,0.0,243.0,8.69,971.98,1002.17,50.54,WSW,,43.21,
2024-03-16 17:30,29.6,59.0,57.0,0.0,268.0,8.69,971.98,1002.17,50.76,W,,43.66,
2024-03-16 17:46,29.59,58.0,58.0,0.0,267.0,9.56,971.65,1001.89,50.11,W,,43.2,
2024-03-16 18:00,29.59,58.0,59.0,0.0,192.0,6.95,971.65,1001.89,50.31,SSW,,43.65,
2024-03-16 18:15,29.59,57.0,60.0,0.0,171.0,6.08,971.65,1001.95,49.64,S,,43.14,
2024-03-16 18:30,29.6,55.0,68.0,0.01,270.0,6.95,971.98,1002.41,49.42,W,,44.55,
2024-03-16 18:45,29.6,54.0,69.0,0.02,276.0,6.95,971.98,1002.47,48.7,W,,43.97,
2024-03-16 19:00,29.62,53.0,67.0,0.02,273.0,4.34,972.64,1003.21,47.44,W,,42.24,
2024-03-16 19:15,29.63,53.0,63.0,0.02,286.0,8.69,972.97,1003.55,46.72,WNW,,40.62,
2024-03-16 19:30,29.64,52.0,60.0,0.02,279.0,6.95,973.29,1003.95,45.32,W,,38.41,
2024-03-16 19:45,29.64,52.0,60.0,0.02,289.0,6.95,973.29,1003.95,45.32,WNW,,38.41,
2024-03-16 20:00,29.65,51.0,61.0,0.02,290.0,4.34,973.62,1004.34,44.62,WNW,,37.9,
2024-03-16 20:15,29.66,50.0,62.0,0.02,273.0,2.61,973.95,1004.74,43.92,W,,37.36,
2024-03-16 20:30,29.67,49.0,62.0,0.02,344.0,3.48,974.28,1005.14,43.05,NNW,,36.41,
2024-03-16 20:45,29.68,47.0,64.0,0.02,0.0,2.61,974.61,1005.61,41.61,N,,35.33,
2024-03-16 21:00,29.69,46.0,65.0,0.02,132.0,3.48,974.94,1006.01,40.87,SE,,34.77,
2024-03-16 21:16,29.69,45.0,65.0,0.02,280.0,3.48,974.94,1006.07,39.99,W,,33.82,
2024-03-16 21:30,29.69,45.0,66.0,0.02,283.0,3.48,974.94,1006.07,40.14,WNW,,34.2,
2024-03-16 21:45,29.7,44.0,66.0,0.02,284.0,3.48,975.26,1006.47,39.25,WNW,,33.24,
2024-03-16 22:00,29.7,44.0,66.0,0.02,286.0,2.61,975.26,1006.47,39.25,WNW,,33.24,
2024-03-16 22:15,29.7,44.0,65.0,0.02,286.0,4.34,975.26,1006.47,39.09,WNW,,32.86,
2024-03-16 22:30,29.71,43.0,67.0,0.02,278.0,4.34,975.59,1006.87,38.5,W,,32.67,
2024-03-16 22:45,29.71,42.0,68.0,0.02,269.0,4.34,975.59,1006.94,37.74,W,,32.09,
2024-03-16 23:00,29.71,42.0,69.0,0.02,276.0,4.34,975.59,1006.94,37.87,W,,32.45,
2024-03-16 23:16,29.71,42.0,69.0,0.02,286.0,5.21,975.59,1006.94,37.87,WNW,38.14,32.45,
2024-03-16 23:30,29.71,42.0,68.0,0.02,291.0,5.21,975.59,1006.94,37.74,WNW,38.14,32.09,
2024-03-16 23:45,29.72,41.0,69.0,0.02,277.0,4.34,975.92,1007.34,36.97,W,,31.5,
2024-03-17 00:00,29.71,41.0,69.0,0.02,288.0,5.21,975.59,1007.0,36.97,WNW,36.95,31.5,
2024-03-17 00:15,29.71,41.0,68.0,0.02,286.0,5.21,975.59,1007.0,36.82,WNW,36.95,31.14,
2024-03-17 00:30,29.72,41.0,69.0,0.02,280.0,5.21,975.92,1007.34,36.97,W,36.95,31.5,
2024-03-17 00:46,29.72,40.0,70.0,0.02,284.0,3.48,975.92,1007.4,36.19,WNW,,30.9,
2024-03-17 01:00,29.72,40.0,71.0,0.0,269.0,5.21,975.92,1007.4,36.32,W,35.76,31.24,
2024-03-17 01:15,29.72,39.0,72.0,0.0,178.0,2.61,975.92,1007.47,35.55,S,,30.63,
2024-03-17 01:30,29.72,38.0,73.0,0.0,272.0,0.87,975.92,1007.53,34.75,W,,30.02,
2024-03-17 01:45,29.72,38.0,74.0,0.0,271.0,1.74,975.92,1007.53,34.88,W,,30.36,
2024-03-17 02:01,29.71,38.0,74.0,0.0,252.0,1.74,975.59,1007.19,34.88,WSW,,30.36,
2024-03-17 02:15,29.71,38.0,73.0,0.0,263.0,2.61,975.59,1007.19,34.75,W,,30.02,
2024-03-17 02:30,29.71,37.0,74.0,0.0,259.0,2.61,975.59,1007.26,33.94,W,,29.39,
2024-03-17 02:45,29.71,37.0,74.0,0.0,244.0,3.48,975.59,1007.26,33.94,WSW,,29.39,
2024-03-17 03:00,29.71,37.0,75.0,0.0,267.0,3.48,975.59,1007.26,34.07,W,,29.71,
2024-03-17 03:15,29.71,37.0,77.0,0.0,211.0,3.48,975.59,1007.26,34.3,SSW,,30.38,
2024-03-17 03:30,29.7,36.0,78.0,0.0,228.0,3.48,975.26,1006.98,33.49,SW,,29.73,
2024-03-17 03:45,29.7,36.0,78.0,0.0,250.0,3.48,975.26,1006.98,33.49,WSW,,29.73,
2024-03-17 04:00,29.69,36.0,77.0,0.0,254.0,4.34,974.94,1006.64,33.37,WSW,,29.41,
2024-03-17 04:15,29.69,36.0,75.0,0.0,182.0,2.61,974.94,1006.64,33.13,S,,28.76,
2024-03-17 04:30,29.69,36.0,75.0,0.0,288.0,2.61,974.94,1006.64,33.13,WNW,,28.76,
2024-03-17 04:45,29.69,37.0,76.0,0.0,223.0,2.61,974.94,1006.58,34.2,SW,,30.06,
2024-03-17 05:00,29.69,37.0,76.0,0.0,190.0,3.48,974.94,1006.58,34.2,S,,30.06,
2024-03-17 05:15,29.69,36.0,76.0,0.0,240.0,3.48,974.94,1006.64,33.26,WSW,,29.08,
2024-03-17 05:30,29.69,36.0,76.0,0.0,279.0,4.34,974.94,1006.64,33.26,W,,29.08,
2024-03-17 05:45,29.7,36.0,77.0,0.0,290.0,5.21,975.26,1006.98,33.37,WNW,30.99,29.41,
2024-03-17 06:00,29.7,35.0,76.0,0.0,268.0,5.21,975.26,1007.05,32.32,W,29.8,28.11,
2024-03-17 06:15,29.71,35.0,77.0,0.0,278.0,5.21,975.59,1007.39,32.45,W,29.8,28.44,
2024-03-17 06:30,29.71,35.0,77.0,0.0,280.0,5.21,975.59,1007.39,32.45,W,29.8,28.44,
2024-03-17 06:45,29.72,35.0,75.0,0.0,294.0,5.21,975.92,1007.73,32.22,WNW,29.8,27.79,
2024-03-17 07:00,29.72,35.0,74.0,0.0,296.0,4.34,975.92,1007.73,32.09,WNW,,27.45,
2024-03-17 07:15,29.73,35.0,72.0,0.0,278.0,5.21,976.25,1008.06,31.86,W,29.8,26.78,
2024-03-17 07:30,29.73,35.0,71.0,0.0,285.0,5.21,976.25,1008.06,31.75,WNW,29.8,26.44,
2024-03-17 07:45,29.73,34.0,73.0,0.0,280.0,4.34,976.25,1008.13,31.05,W,,26.15,
2024-03-17 08:00,29.73,34.0,75.0,0.0,229.0,1.74,976.25,1008.13,31.28,SW,,26.82,
2024-03-17 08:16,29.72,34.0,77.0,0.0,269.0,1.74,975.92,1007.79,31.51,W,,27.46,
2024-03-17 08:30,29.73,35.0,75.0,0.0,279.0,2.61,976.25,1008.06,32.22,W,,27.79,
2024-03-17 08:45,29.74,35.0,73.0,0.0,283.0,4.34,976.58,1008.4,31.98,WNW,,27.12,
2024-03-17 09:00,29.74,36.0,71.0,0.0,286.0,4.34,976.58,1008.34,32.67,WNW,,27.39,
2024-03-17 09:15,29.74,36.0,75.0,0.0,265.0,3.48,976.58,1008.34,33.13,W,,28.76,
2024-03-17 09:30,29.76,36.0,75.0,0.0,279.0,2.61,977.23,1009.02,33.13,W,,28.76,
2024-03-17 09:45,29.77,35.0,77.0,0.0,274.0,2.61,977.56,1009.42,32.45,W,,28.44,
2024-03-17 10:00,29.78,33.0,85.0,0.0,280.0,4.34,977.89,1009.89,31.44,W,,28.92,
2024-03-17 10:15,29.78,32.0,87.0,0.0,276.0,3.48,977.89,1009.96,30.69,W,,28.53,
2024-03-17 10:30,29.78,33.0,87.0,0.0,273.0,2.61,977.89,1009.89,31.66,W,,29.5,
2024-03-17 10:45,29.78,35.0,80.0,0.0,270.0,1.74,977.89,1009.76,32.79,W,,29.37,
2024-03-17 11:00,29.78,36.0,78.0,0.0,271.0,1.74,977.89,1009.69,33.49,W,,29.73,
2024-03-17 11:15,29.77,37.0,73.0,0.0,209.0,5.21,977.56,1009.29,33.84,SSW,32.2,29.05,
2024-03-17 11:30,29.78,36.0,78.0,0.0,60.0,2.61,977.89,1009.69,33.49,ENE,,29.73,
2024-03-17 11:45,29.78,36.0,80.0,0.0,315.0,2.61,977.89,1009.69,33.73,NW,,30.36,
2024-03-17 12:00,29.79,36.0,78.0,0.0,40.0,2.61,978.22,1010.03,33.49,NE,,29.73,
2024-03-17 12:15,29.79,36.0,79.0,0.0,341.0,2.61,978.22,1010.03,33.62,NNW,,30.04,
2024-03-17 12:30,29.79,37.0,78.0,0.0,277.0,1.74,978.22,1009.97,34.43,W,,30.7,
2024-03-17 12:45,29.79,37.0,73.0,0.0,349.0,2.61,978.22,1009.97,33.84,N,,29.05,
2024-03-17 13:00,29.79,37.0,73.0,0.0,284.0,2.61,978.22,1009.97,33.84,WNW,,29.05,
2024-03-17 13:15,29.79,37.0,72.0,0.0,59.0,2.61,978.22,1009.97,33.71,ENE,,28.71,
2024-03-17 13:30,29.79,37.0,74.0,0.0,290.0,4.34,978.22,1009.97,33.94,WNW,,29.39,
2024-03-17 13:45,29.8,38.0,72.0,0.0,275.0,5.21,978.55,1010.24,34.63,W,33.39,29.68,
2024-03-17 14:00,29.8,37.0,72.0,0.0,257.0,4.34,978.55,1010.31,33.71,WSW,,28.71,
2024-03-17 14:16,29.79,38.0,71.0,0.0,278.0,6.08,978.22,1009.9,34.5,W,32.72,29.32,
2024-03-17 14:30,29.8,40.0,71.0,0.0,291.0,4.34,978.55,1010.11,36.34,WNW,,31.24,
2024-03-17 14:45,29.8,38.0,73.0,0.0,287.0,3.48,978.55,1010.24,34.75,WNW,,30.02,
2024-03-17 15:00,29.8,38.0,74.0,0.0,5.0,3.48,978.55,1010.24,34.88,N,,30.36,
2024-03-17 15:15,29.81,36.0,74.0,0.0,278.0,3.48,978.88,1010.71,33.03,W,,28.42,
2024-03-17 15:30,29.81,33.0,87.0,0.0,280.0,5.21,978.88,1010.91,31.66,W,27.43,29.5,
2024-03-17 15:45,29.82,33.0,90.0,0.0,297.0,4.34,979.2,1011.25,31.98,WNW,,30.34,
2024-03-17 16:00,29.82,36.0,91.0,0.01,288.0,3.48,979.2,1011.05,35.02,WNW,,33.6,
2024-03-17 16:15,29.82,36.0,83.0,0.01,347.0,3.48,979.2,1011.05,34.09,NNW,,31.28,
2024-03-17 16:30,29.83,35.0,79.0,0.01,101.0,4.34,979.53,1011.46,32.68,E,,29.07,
2024-03-17 16:46,29.83,35.0,75.0,0.01,276.0,4.34,979.53,1011.46,32.22,W,,27.79,
2024-03-17 17:00,29.84,35.0,74.0,0.01,285.0,3.48,979.86,1011.79,32.11,WNW,,27.45,
2024-03-17 17:15,29.84,36.0,72.0,0.01,286.0,3.48,979.86,1011.73,32.79,WNW,,27.75,
2024-03-17 17:30,29.85,35.0,67.0,0.01,113.0,2.61,980.19,1012.13,31.28,ESE,,25.03,
2024-03-17 17:45,29.85,38.0,67.0,0.01,283.0,2.61,980.19,1011.94,34.0,WNW,,27.9,
2024-03-17 18:00,29.85,38.0,59.0,0.01,21.0,3.48,980.19,1011.94,32.99,NNE,,24.78,
2024-03-17 18:15,29.86,37.0,60.0,0.01,66.0,3.48,980.52,1012.34,32.23,ENE,,24.26,
2024-03-17 18:30,29.87,35.0,62.0,0.01,274.0,2.61,980.85,1012.81,30.7,W,,23.14,
2024-03-17 18:45,29.87,35.0,60.0,0.01,249.0,2.61,980.85,1012.81,30.47,WSW,,22.37,
2024-03-17 19:00,29.88,34.0,61.0,0.01,0.0,2.61,981.17,1013.22,29.7,N,,21.81,
2024-03-17 19:15,29.88,34.0,62.0,0.01,274.0,3.48,981.17,1013.22,29.8,W,,22.21,
2024-03-17 19:30,29.88,33.0,63.0,0.01,196.0,1.74,981.17,1013.28,29.03,SSW,,21.63,
2024-03-17 19:45,29.89,32.0,64.0,0.01,332.0,2.61,981.5,1013.69,28.24,NNW,,21.06,
2024-03-17 20:00,29.9,32.0,67.0,0.01,5.0,1.74,981.83,1014.03,28.56,N,,22.15,
2024-03-17 20:15,29.9,32.0,68.0,0.01,286.0,1.74,981.83,1014.03,28.67,WNW,,22.51,
2024-03-17 20:31,29.91,31.0,68.0,0.01,275.0,1.74,982.16,1014.43,27.77,W,,21.56,
2024-03-17 20:45,29.91,31.0,69.0,0.01,294.0,1.74,982.16,1014.43,27.88,WNW,,21.9,
2024-03-17 21:00,29.92,31.0,71.0,0.01,24.0,1.74,982.49,1014.77,28.08,NNE,,22.59,
2024-03-17 21:15,29.93,31.0,72.0,0.01,355.0,1.74,982.82,1015.11,28.18,N,,22.93,
2024-03-17 21:30,29.93,30.0,74.0,0.01,355.0,1.74,982.82,1015.18,27.46,N,,22.62,
2024-03-17 21:45,29.93,30.0,75.0,0.01,355.0,0.87,982.82,1015.18,27.55,N,,22.95,
2024-03-17 22:00,29.94,30.0,76.0,0.01,32.0,0.87,983.14,1015.52,27.66,NNE,,23.27,
2024-03-17 22:15,29.94,30.0,76.0,0.01,345.0,0.87,983.14,1015.52,27.66,NNW,,23.27,
2024-03-17 22:31,29.94,30.0,77.0,0.01,355.0,0.87,983.14,1015.52,27.77,N,,23.58,
2024-03-17 22:45,29.95,30.0,76.0,0.01,20.0,0.87,983.47,1015.86,27.66,NNE,,23.27,
2024-03-17 23:00,29.95,30.0,74.0,0.01,294.0,2.61,983.47,1015.86,27.46,WNW,,22.62,
2024-03-17 23:15,29.96,30.0,75.0,0.01,277.0,1.74,983.8,1016.2,27.57,W,,22.95,
2024-03-17 23:30,29.96,30.0,75.0,0.01,277.0,1.74,983.8,1016.2,27.57,W,,22.95,
2024-03-17 23:45,29.96,30.0,74.0,0.01,284.0,1.74,983.8,1016.2,27.46,WNW,,22.62,
2024-03-18 00:00,29.96,30.0,73.0,0.01,279.0,1.74,983.8,1016.2,27.36,W,,22.3,
2024-03-18 00:15,29.96,30.0,73.0,0.01,290.0,1.74,983.8,1016.2,27.36,WNW,,22.3,
2024-03-18 00:30,29.97,29.0,73.0,0.01,278.0,1.74,984.13,1016.6,26.44,W,,21.33,
2024-03-18 00:45,29.97,29.0,73.0,0.01,279.0,1.74,984.13,1016.6,26.44,W,,21.33,
2024-03-18 01:00,29.96,29.0,72.0,0.0,24.0,1.74,983.8,1016.26,26.33,NNE,,21.0,
2024-03-18 01:15,29.96,29.0,73.0,0.0,214.0,1.74,983.8,1016.26,26.44,SW,,21.33,
2024-03-18 01:31,29.96,29.0,73.0,0.0,211.0,2.61,983.8,1016.26,26.44,SSW,,21.33,
2024-03-18 01:45,29.96,29.0,71.0,0.0,296.0,2.61,983.8,1016.26,26.24,WNW,,20.66,
2024-03-18 02:00,29.97,29.0,72.0,0.0,46.0,1.74,984.13,1016.6,26.33,NE,,21.0,
2024-03-18 02:15,29.96,29.0,72.0,0.0,286.0,1.74,983.8,1016.26,26.33,WNW,,21.0,
2024-03-18 02:30,29.96,29.0,72.0,0.0,277.0,1.74,983.8,1016.26,26.33,W,,21.0,
2024-03-18 02:45,29.96,29.0,72.0,0.0,269.0,0.87,983.8,1016.26,26.33,W,,21.0,
2024-03-18 03:00,29.96,29.0,71.0,0.0,294.0,1.74,983.8,1016.26,26.24,WNW,,20.66,
2024-03-18 03:15,29.96,29.0,70.0,0.0,277.0,2.61,983.8,1016.26,26.13,W,,20.32,
2024-03-18 03:30,29.96,29.0,69.0,0.0,285.0,2.61,983.8,1016.26,26.04,WNW,,19.98,
2024-03-18 03:45,29.96,29.0,69.0,0.0,288.0,2.61,983.8,1016.26,26.04,WNW,,19.98,
2024-03-18 04:00,29.96,29.0,70.0,0.0,284.0,3.48,983.8,1016.26,26.13,WNW,,20.32,
2024-03-18 04:15,29.96,29.0,69.0,0.0,281.0,2.61,983.8,1016.26,26.04,W,,19.98,
2024-03-18 04:30,29.95,29.0,70.0,0.0,272.0,2.61,983.47,1015.92,26.13,W,,20.32,
2024-03-18 04:45,29.95,29.0,70.0,0.0,268.0,1.74,983.47,1015.92,26.13,W,,20.32,
2024-03-18 05:00,29.95,28.0,69.0,0.0,281.0,2.61,983.47,1015.99,25.12,W,,19.02,
2024-03-18 05:15,29.95,28.0,68.0,0.0,271.0,1.74,983.47,1015.99,25.02,W,,18.68,
2024-03-18 05:30,29.95,28.0,69.0,0.0,281.0,2.61,983.47,1015.99,25.12,W,,19.02,
2024-03-18 05:45,29.96,28.0,70.0,0.0,278.0,2.61,983.8,1016.33,25.21,W,,19.36,
2024-03-18 06:00,29.96,28.0,71.0,0.0,273.0,3.48,983.8,1016.33,25.3,W,,19.71,
2024-03-18 06:16,29.96,28.0,71.0,0.0,279.0,4.34,983.8,1016.33,25.3,W,,19.71,
2024-03-18 06:30,29.97,28.0,74.0,0.0,267.0,3.48,984.13,1016.67,25.59,W,,20.68,
2024-03-18 06:45,29.97,28.0,76.0,0.0,276.0,3.48,984.13,1016.67,25.79,W,,21.33,
2024-03-18 07:00,29.98,28.0,77.0,0.0,275.0,2.61,984.46,1017.01,25.88,W,,21.63,
2024-03-18 07:15,29.98,28.0,78.0,0.0,279.0,4.34,984.46,1017.01,25.99,W,,21.94,
2024-03-18 07:30,29.98,28.0,80.0,0.0,270.0,2.61,984.46,1017.01,26.17,W,,22.55,
2024-03-18 07:45,29.98,28.0,81.0,0.0,272.0,3.48,984.46,1017.01,26.26,W,,22.86,
2024-03-18 08:00,29.99,27.0,83.0,0.0,16.0,3.48,984.79,1017.42,25.5,NNE,,22.46,
2024-03-18 08:15,29.99,27.0,83.0,0.0,286.0,2.61,984.79,1017.42,25.5,WNW,,22.46,
2024-03-18 08:30,29.99,27.0,84.0,0.0,284.0,2.61,984.79,1017.42,25.59,WNW,,22.75,
2024-03-18 08:45,30.0,27.0,84.0,0.0,276.0,2.61,985.11,1017.75,25.59,W,,22.75,
2024-03-18 09:00,30.01,28.0,82.0,0.0,333.0,2.61,985.44,1018.03,26.37,NNW,,23.14,
2024-03-18 09:15,30.01,28.0,82.0,0.0,321.0,2.61,985.44,1018.03,26.37,NW,,23.14,
2024-03-18 09:30,30.02,28.0,81.0,0.0,355.0,2.61,985.77,1018.36,26.26,N,,22.86,
2024-03-18 09:46,30.03,28.0,80.0,0.0,291.0,2.61,986.1,1018.7,26.17,WNW,,22.55,
2024-03-18 10:00,30.03,28.0,81.0,0.0,269.0,1.74,986.1,1018.7,26.26,W,,22.86,
2024-03-18 10:15,30.03,29.0,80.0,0.0,285.0,2.61,986.1,1018.64,27.12,WNW,,23.52,
2024-03-18 10:30,30.03,29.0,77.0,0.0,299.0,2.61,986.1,1018.64,26.83,WNW,,22.6,
2024-03-18 10:45,30.03,30.0,73.0,0.0,281.0,3.48,986.1,1018.57,27.37,W,,22.3,
2024-03-18 11:00,30.04,31.0,73.0,0.0,86.0,3.48,986.43,1018.84,28.29,E,,23.25,
2024-03-18 11:15,30.04,31.0,73.0,0.0,36.0,3.48,986.43,1018.84,28.29,NE,,23.25,
2024-03-18 11:31,30.05,31.0,71.0,0.0,281.0,2.61,986.76,1019.18,28.09,W,,22.59,
2024-03-18 11:45,30.05,31.0,70.0,0.0,256.0,3.48,986.76,1019.18,27.99,WSW,,22.24,
2024-03-18 12:00,30.05,32.0,69.0,0.0,246.0,3.48,986.76,1019.11,28.8,WSW,,22.86,
2024-03-18 12:15,30.05,32.0,72.0,0.0,291.0,4.34,986.76,1019.11,29.12,WNW,,23.88,
2024-03-18 12:30,30.06,32.0,72.0,0.0,296.0,3.48,987.09,1019.45,29.12,WNW,,23.88,
2024-03-18 12:46,30.05,33.0,72.0,0.0,292.0,2.61,986.76,1019.05,30.04,WNW,,24.85,
2024-03-18 13:00,30.05,33.0,73.0,0.0,333.0,4.34,986.76,1019.05,30.15,NNW,,25.2,
2024-03-18 13:15,30.06,32.0,75.0,0.0,286.0,6.08,987.09,1019.45,29.44,WNW,25.5,24.87,
2024-03-18 13:30,30.06,33.0,77.0,0.0,279.0,3.48,987.09,1019.39,30.58,W,,26.49,
2024-03-18 13:45,30.06,32.0,76.0,0.0,287.0,5.21,987.09,1019.45,29.53,WNW,26.24,25.2,
2024-03-18 14:00,30.06,33.0,77.0,0.0,292.0,6.08,987.09,1019.39,30.58,WNW,26.71,26.49,
2024-03-18 14:16,30.05,32.0,79.0,0.0,300.0,6.08,986.76,1019.11,29.86,WNW,25.5,26.15,
2024-03-18 14:30,30.06,33.0,81.0,0.0,286.0,7.82,987.09,1019.39,31.03,WNW,25.48,27.73,
2024-03-18 14:46,30.05,33.0,79.0,0.0,279.0,6.95,986.76,1019.05,30.81,W,26.06,27.12,
2024-03-18 15:00,30.05,32.0,81.0,0.0,266.0,6.95,986.76,1019.11,30.07,W,24.85,26.76,
2024-03-18 15:15,30.05,33.0,81.0,0.0,292.0,6.08,986.76,1019.05,31.03,WNW,26.71,27.73,
2024-03-18 15:30,30.05,32.0,79.0,0.0,281.0,6.08,986.76,1019.11,29.86,W,25.5,26.15,
2024-03-18 15:45,30.05,32.0,81.0,0.0,279.0,5.21,986.76,1019.11,30.07,W,26.24,26.76,
2024-03-18 16:00,30.05,33.0,82.0,0.0,282.0,6.08,986.76,1019.05,31.14,WNW,26.71,28.04,
2024-03-18 16:15,30.06,31.0,82.0,0.0,110.0,7.82,987.09,1019.52,29.23,ESE,23.04,26.08,
